,genome_region,unique_name,protein_length,Oobatake_Keq_20C,Oobatake_Keq_21C,Oobatake_Keq_22C,Oobatake_Keq_23C,Oobatake_Keq_24C,Oobatake_Keq_25C,Oobatake_Keq_26C,Oobatake_Keq_27C,Oobatake_Keq_28C,Oobatake_Keq_29C,Oobatake_Keq_30C,Oobatake_Keq_31C,Oobatake_Keq_32C,Oobatake_Keq_33C,Oobatake_Keq_34C,Oobatake_Keq_35C,Oobatake_Keq_36C,Oobatake_Keq_37C,Oobatake_Keq_38C,Oobatake_Keq_39C,Oobatake_Keq_40C,Oobatake_Keq_41C,Oobatake_Keq_42C,Oobatake_Keq_43C,Oobatake_Keq_44C,Oobatake_Keq_45C,Oobatake_Keq_46C,Oobatake_Keq_47C,Oobatake_Keq_48C,Oobatake_Keq_49C,Oobatake_Keq_50C,Oobatake_Keq_51C,Oobatake_Keq_52C,Oobatake_Keq_53C,Oobatake_Keq_54C,Oobatake_Keq_55C,Oobatake_Keq_56C,Oobatake_Keq_57C,Oobatake_Keq_58C,Oobatake_Keq_59C,Oobatake_Keq_60C,Oobatake_Keq_61C,Oobatake_Keq_62C,Oobatake_Keq_63C,Oobatake_Keq_64C,Oobatake_Keq_65C
745,b1611,EG10358,467.0,238.0778949136396,247.2545064951999,269.89608401989335,309.4451557777079,372.40669028869826,470.1259640565469,622.149198264043,862.547794549937,1252.013463039669,1901.5378680520355,3020.007565023356,5012.553123908069,8689.65481463689,15724.870904817008,29686.899078177747,58437.491837243826,119874.4602485174,256113.82853696126,569609.229410056,1318039.39543142,3171467.3815256017,7931383.962254056,20605074.09797195,55580014.04090972,155585204.4180315,451764479.71019095,1360009680.543464,4242804331.06853,13710173838.890566,45868296295.990944,158805486160.67932,568732394463.6692,2105954849838.7869,8059359103513.706,31862268466388.28,130075223089309.77,548117523379969.5,2383065853892511.5,1.0685778050997062e+16,4.939817808204646e+16,2.3533130758313693e+17,1.1548993801832394e+18,5.836308439392903e+18,3.0359752683960582e+19,1.6250346633724527e+20,8.946890850522307e+20
746,b4153,EG10331,244.0,1.2120608935388177e-16,2.0762760927321793e-16,3.638747893428834e-16,6.522076398333193e-16,1.1952254530223751e-15,2.2387670308873163e-15,4.284796790842006e-15,8.376893159834805e-15,1.672392796194861e-14,3.4085468033353246e-14,7.090076302834675e-14,1.5047353492560978e-13,3.2574341650620134e-13,7.190813705155726e-13,1.6182649826695173e-12,3.711714293097764e-12,8.674382381817002e-12,2.0650435570718834e-11,5.0065167493378794e-11,1.2358015648045963e-10,3.104994477061169e-10,7.939002510693942e-10,2.065188064411763e-09,5.464354951945774e-09,1.4702879411288726e-08,4.022074651931321e-08,1.118365054897568e-07,3.1601354237606004e-07,9.07237012389167e-07,2.6456627167748033e-06,7.835268660272049e-06,2.3560656218221924e-05,7.19191644445822e-05,0.00022281099492169455,0.0007004474779054149,0.002233957935150347,0.007226858852320061,0.023709108991527904,0.07886586490736416,0.2659434802074974,0.9089405403823713,3.148096139241004,11.047106270518398,39.269904693795276,141.38578408864922,515.4791364242918
747,b4079,EG10285,715.0,3.2102324579680835e-25,6.425063008134318e-25,1.3818140945101977e-24,3.190247937563812e-24,7.899137017104255e-24,2.0955569161059593e-23,5.950786717973456e-23,1.8071787435769231e-22,5.863843877560952e-22,2.0310797790833752e-21,7.503250586093339e-21,2.953725631597304e-20,1.2379841630787283e-19,5.519704444651851e-19,2.615829164077867e-18,1.316552360935645e-17,7.031528777701924e-17,3.981961745940976e-16,2.389120428085574e-15,1.5175239972721815e-14,1.0196650016040706e-13,7.242300898079771e-13,5.433380998238197e-12,4.3024953147975917e-11,3.5934698343730064e-10,3.1633129917857946e-09,2.932922189995828e-08,2.8621286191021813e-07,2.937732740225084e-06,3.169410367548142e-05,0.0003591702758515326,0.004272624962642092,0.0533190483431575,0.6975702329209105,9.561807779201448,137.23693052780513,2061.185384626204,32375.615146592467,531517.289873948,9115116.129166706,163193562.03536847,3048553813.018255,59387105815.183716,1205753908421.8484,25501015931795.324,561507909901077.4
748,b0356,EG50010,369.0,1.496291952930021e-16,2.4221037638616575e-16,4.067905018017614e-16,7.08483276171926e-16,1.278944198541047e-15,2.391787251461856e-15,4.631604507375238e-15,9.282619848932153e-15,1.9245765019578365e-14,4.125947803378574e-14,9.141925165165296e-14,2.092576737774812e-13,4.946092793305023e-13,1.2066754219954278e-12,3.0372394877885138e-12,7.883948235781508e-12,2.1096147824191963e-11,5.8167233988931914e-11,1.6519364517950492e-10,4.830302502175234e-10,1.4536181191285196e-09,4.500417045823567e-09,1.4328987761324957e-08,4.69002192377913e-08,1.5775005033242762e-07,5.450550955895141e-07,1.9338859011306415e-06,7.043465127178253e-06,2.6324171719841713e-05,0.00010092199099430645,0.0003967635028363613,0.0015989931432235874,0.006603690403625527,0.027938963975143873,0.12105358524287653,0.5369712385542704,2.437780406547656,11.323336524477398,53.79705237537204,261.3464363176435,1297.8375502598597,6586.324720794836,34147.59691612057,180820.7388501139,977655.8384191964,5395773.043408802
749,b1380,G592,329.0,2.445647799606565e-16,4.001585091010268e-16,6.768656665629522e-16,1.1830562009008401e-15,2.135718227950146e-15,3.980379138393887e-15,7.655190481635697e-15,1.518625502626849e-14,3.106156944146693e-14,6.547745668529269e-14,1.421923813040691e-13,3.179802024571783e-13,7.319624749059001e-13,1.7336877600764446e-12,4.223545535295467e-12,1.057891476163863e-11,2.72331930887836e-11,7.202575423335722e-11,1.9563634334656877e-10,5.455401761949171e-10,1.5612222398513556e-09,4.58364600703804e-09,1.3801158561198675e-08,4.260201313862717e-08,1.3477486640490285e-07,4.3682564700231363e-07,1.4500603269843854e-06,4.9283672783652315e-06,1.7144366700187987e-05,6.1024681317463185e-05,0.00022218847363476176,0.0008272515885757487,0.003148645687678662,0.01224762658882265,0.048673851866751223,0.19757436119838923,0.8189054418155718,3.4648477916783618,14.961062163213807,65.90993044181488,296.16475701031084,1357.0490702111606,6339.054983623582,30179.287489588532,146399.36196755266,723447.2650102363
750,b1241,EG10031,891.0,1.667264318480041e-14,3.655430293704167e-14,8.799209395979654e-14,2.3225448667418724e-13,6.713555132955129e-13,2.1226088643140726e-12,7.331375916294413e-12,2.7629705127471424e-11,1.1348207593623526e-10,5.073776077927524e-10,2.466542819828031e-09,1.3022883462754842e-08,7.459365764300261e-08,4.6301517712323414e-07,3.111118271457669e-06,2.2604876188474967e-05,0.00017741700230854918,0.0015026080909797445,0.013718608916121297,0.13488115075565704,1.4267195861281197,16.21988460868612,197.99783046889294,2592.7727101759024,36387.612799271876,546798.5968965788,8790048.743077429,151027575.1169713,2771014875.059304,54245178037.020645,1132010621158.6367,25161680126059.38,595204812116006.9,1.4971795697034216e+16,4.001382233652366e+17,1.1353449889989683e+19,3.4173160873730474e+20,1.0902963774556901e+22,3.68445643931089e+23,1.317782319834214e+25,4.984617384439213e+26,1.9925942320733447e+28,8.411824368808776e+29,3.7474473915074916e+31,1.7605522372236192e+33,8.716226554430276e+34
751,b2724,EG10475,203.0,2.994916573745113e-09,4.241950769572466e-09,6.122701645674078e-09,9.003326108507446e-09,1.3484438102866291e-08,2.0564682565953495e-08,3.1927243692756345e-08,5.044797486792332e-08,8.110790741287064e-08,1.3265256708085338e-07,2.2064726245486998e-07,3.731735131496553e-07,6.415831277190085e-07,1.1210548776715758e-06,1.9903802113408947e-06,3.5899244287477626e-06,6.576289450337877e-06,1.2232931270622205e-05,2.3101658729376105e-05,4.4282196357431814e-05,8.613906780140031e-05,0.00017000792324582185,0.00034036928594028564,0.0006911292063942278,0.0014230249417000022,0.0029704898308653446,0.00628528556783809,0.0134779427153235,0.029285001648365668,0.06446329329652724,0.14373050708131058,0.3245483402082237,0.7420438976286183,1.7176174092974377,4.024368995494489,9.542729129760703,22.89711459794647,55.58443332505188,136.49657223258248,339.0152817641975,851.4899772028713,2162.4059701833976,5551.725053180248,14407.485407255572,37788.12309113134,100153.8359870259
752,b2721,EG10478,569.0,1.0126991886213138e-19,1.4872848341608065e-19,2.324514646394625e-19,3.8630118881493653e-19,6.820436934682708e-19,1.278300694904327e-18,2.541184585846016e-18,5.353955469722582e-18,1.194556959110354e-17,2.820303653594267e-17,7.0406076490553e-17,1.857047415680421e-16,5.171453054929504e-16,1.5193641175505541e-15,4.706070828057513e-15,1.5356583476977552e-14,5.275541792923591e-14,1.9066767152076442e-13,7.244863001576816e-13,2.892253111137365e-12,1.2122983955838416e-11,5.331729883783018e-11,2.4588637541826925e-10,1.1883239838272938e-09,6.01450138317304e-09,3.18612594970634e-08,1.7654799156822043e-07,1.02268265086935e-06,6.189316348433773e-06,3.9112646409208333e-05,0.00025793902718784475,0.0017741827746384504,0.012720982657553155,0.0950269760064577,0.7391683836077215,5.983835383196315,50.388154840785084,441.1291827015804,4013.014354491904,37916.24931247536,371890.3622041171,3784665.5492042,39944241.41646719,437007478.9236874,4953684526.351223,58153003880.231575
753,b2719,EG10480,255.0,3.128357669478046e-05,3.539405921782476e-05,4.1163799301637e-05,4.919361305873773e-05,6.038787341153354e-05,7.611679325188164e-05,9.847938658153144e-05,0.0001307347391143013,0.00017801906239562178,0.00024855535621519907,0.00035572497212922285,0.0005216700125766539,0.0007836560781260329,0.0012054888157830498,0.0018983264971645967,0.0030592341075726557,0.0050437624692771,0.008504810565109057,0.014662657655401035,0.02583869635407763,0.04652774898617934,0.08558793426088764,0.16078644250705135,0.30839105908486014,0.6037406701764401,1.2060850423512466,2.4579242860943196,5.108672002182766,10.826398177295038,23.387593309761012,51.487678555104026,115.4860571701691,263.85055312298425,613.8806115753904,1454.1325368822247,3506.0361875914973,8602.421293902984,21474.245639028428,54526.846589739085,140799.7297118689,369655.5941635088,986513.7182964939,2675635.8749185875,7373570.697325385,20642667.351054724,58695162.15917827
754,b3061,EG11168,303.0,2.731950607545174,2.990181937893931,3.3817179033277633,3.9500194770145787,4.763138673446849,5.926963417983205,7.60732597747138,10.067254847382369,13.730633542163217,19.292764483620484,27.91574639016676,41.57995592376428,63.72802269421868,100.46681460721592,162.85352795875127,271.3270196901538,464.46351176954386,816.6134239219093,1474.1230596858672,2731.1872500257496,5191.826003376215,10122.60456532008,20235.903867659825,41463.68876156996,87053.67603555838,187215.1660640221,412280.2655772124,929408.209969082,2144122.7985005877,5060467.55888042,12215183.172561748,30147410.12118869,76052738.83747408,196051622.2546866,516290819.44530666,1388564655.2826447,3812998171.403169,10687560250.643208,30569362032.02434,89202274799.3954,265481798840.03787,805660191765.7651,2492401374390.54,7858236141048.083,25244499044057.668,82611033146151.72
755,b3062,EG11169,201.0,2.2167268284709418e-08,2.7305587474016013e-08,3.438772490840574e-08,4.426250912011945e-08,5.821291986717372e-08,7.820339019826507e-08,1.0728243746078823e-07,1.502465302868123e-07,2.147488368657752e-07,3.1317519447427284e-07,4.658600597108844e-07,7.066728041979194e-07,1.0928510837866927e-06,1.7225425012804284e-06,2.766518480375804e-06,4.526284481424802e-06,7.541996927084544e-06,1.2795588846644483e-05,2.209827510910045e-05,3.88397960857527e-05,6.945664114546008e-05,0.00012634794337119766,0.0002337442272927202,0.0004396773759151566,0.000840720148015931,0.0016337962506894827,0.0032261146319547576,0.006471498490019134,0.01318505943624573,0.027278584108889854,0.05729749625706483,0.1221620748286558,0.2643249581017357,0.5803049233716047,1.2924303210499442,2.919500027187281,6.687735809796824,15.532414293031374,36.56866667325343,87.25930663609726,210.99400320489406,516.9023459806259,1282.7803303492276,3224.2437678645574,8206.588140036301,21148.76446154135
756,b3605,EG11963,396.0,2.921322894087567e-07,3.6089236656698877e-07,4.6558544994643283e-07,6.268856497801607e-07,8.80424319921644e-07,1.2890265936828412e-06,1.9663145574121238e-06,3.123375474065208e-06,5.16342552141001e-06,8.878920197172086e-06,1.5873050289498262e-05,2.948570794107844e-05,5.6883976973789585e-05,0.00011391349633539851,0.0002366737643131583,0.0005099185733252922,0.0011387189144864808,0.0026344474116604564,0.006311246909442531,0.01564918677696769,0.04014399630975181,0.10648925937146474,0.2919808453351036,0.8271343098585572,2.4198215252623174,7.307880887002107,22.772895660447254,73.19546512509073,242.5561138892788,828.3768181726347,2914.4681244554317,10559.340178527102,39381.58409702843,151134.528073942,596603.5313306019,2421582.863325662,10102904.698873706,43308266.97465629,190686246.45301273,862065908.9965112,4000227827.6555586,19046045596.356926,93015529594.40811,465793440319.9073,2390986984799.8716,12576726212121.97
757,b2284,EG11774,445.0,3.1774965700760515e-22,4.930154414940179e-22,8.0067088292898115e-22,1.3601712447644866e-21,2.4155235930098145e-21,4.4817052048478895e-21,8.682199474918531e-21,1.7551522269474852e-20,3.700379920685868e-20,8.131601058352958e-20,1.8614847282304208e-19,4.43665495671278e-19,1.1003409622654393e-18,2.838184138267815e-18,7.609658989053052e-18,2.119699229299421e-17,6.131180972343986e-17,1.8405795362993226e-16,5.731767270866564e-16,1.8506834107709795e-15,6.192622133724974e-15,2.1463878516883346e-14,7.702439877235319e-14,2.860442439036146e-13,1.0988137573432827e-12,4.3642036330279446e-12,1.7913598939323994e-11,7.595690432331768e-11,3.325604546032328e-10,1.5028233660988877e-09,7.006432390124012e-09,3.368665285208234e-08,1.6696041926272452e-07,8.526862237708982e-07,4.485519991194425e-06,2.4294858523981485e-05,0.0001354336424289245,0.0007767553825238237,0.004581679840267072,0.027783531822689937,0.1731466671126594,1.10853320820148,7.288484631342545,49.19579008406201,340.7776387194492,2421.6927239628512
758,b2232,EG11143,240.0,6.683294604192198e-12,8.595694525331334e-12,1.1335462367551856e-11,1.5322023169546234e-11,2.122093828778042e-11,3.0105085063296636e-11,4.373200131072676e-11,6.502833379660545e-11,9.894898833413226e-11,1.5402432142454916e-10,2.451897217871908e-10,3.9904146909288446e-10,6.637528300748016e-10,1.128077751550546e-09,1.9583467181091187e-09,3.4716306622236778e-09,6.282726307129455e-09,1.160412984637054e-08,2.1867932436579005e-08,4.203549893236831e-08,8.239908262177916e-08,1.6466915782304025e-07,3.3540810712576764e-07,6.961383554901255e-07,1.4718691329392063e-06,3.1694721741204955e-06,6.9493282977184e-06,1.5510735898576616e-05,3.523325025871888e-05,8.143334170137446e-05,0.00019146130039261598,0.0004578153264064663,0.0011130969698538013,0.002751143036280628,0.00691092749776311,0.01764043648485376,0.04574464648415693,0.12048655973819745,0.3222663777461181,0.875147761253612,2.4124089076120496,6.748977301273716,19.158348157447953,55.1731669540167,161.16301338314395,477.40772590120565
759,b0972,EG10468,372.0,3.0337866096145005e-22,5.648080520442495e-22,1.0896339709353827e-21,2.1772547828281898e-21,4.503757323430893e-21,9.639828180604782e-21,2.133962748495001e-20,4.883434453605332e-20,1.1547439571237983e-19,2.820146453041121e-19,7.110334440467423e-19,1.8499094460527687e-18,4.964385600116431e-18,1.3735689318141011e-17,3.916727829611189e-17,1.1505488971217697e-16,3.480318119051423e-16,1.0836549312304389e-15,3.471761497376879e-15,1.1440016965743811e-14,3.875742890530012e-14,1.349493435484018e-13,4.827391640874708e-13,1.7734583643459128e-12,6.688661848452953e-12,2.588884118197802e-11,1.0279895267981508e-10,4.186173774332764e-10,1.747632986642475e-09,7.477246355482233e-09,3.277538226400304e-08,1.471386128891933e-07,6.762987425988184e-07,3.181601129624339e-06,1.5314832993317972e-05,7.54057128500015e-05,0.0003796554557009467,0.001954061674648211,0.010278311089021518,0.05523489828868501,0.3031718514420848,1.6991223665275856,9.720745182243279,56.75366636628903,338.0568544040357,2053.859141663626
760,b0973,EG10469,597.0,3.337355431960902e-33,6.52280656770262e-33,1.3560825467558783e-32,2.996321697451411e-32,7.030369567941564e-32,1.7502396244293919e-31,4.619491433573251e-31,1.2915793705324205e-30,3.822403443035757e-30,1.1964754315674116e-29,3.9581411562095434e-29,1.3828413342514319e-28,5.0982981409556305e-28,1.9821335468161524e-27,8.120506300308774e-27,3.503225885857438e-26,1.5903213041300102e-25,7.59162310547918e-25,3.808229697772586e-24,2.006136051201416e-23,1.1090742698466209e-22,6.430463678090428e-22,3.907759822980418e-21,2.4873899486460835e-20,1.6573750638369144e-19,1.1552952861806266e-18,8.419739604934752e-18,6.41179629134417e-17,5.098962284261892e-16,4.232082977341897e-15,3.66395113826205e-14,3.3069272590325294e-13,3.1098459644063963e-12,3.045478767562593e-11,3.104139779223295e-10,3.2912871704828796e-09,3.628291311704114e-08,4.156488787429839e-07,4.945594727559094e-06,6.10886198047399e-05,0.0007829561392552638,0.010407305876429641,0.14340170956165546,2.047291603506188,30.269937562973222,463.2865102854958
761,b1109,EG10649,434.0,0.07983254882020821,0.07890276090311557,0.08189267410174153,0.08919731450982019,0.10188962113348715,0.12198358421919242,0.15296502015219401,0.20078547736029098,0.2757122574450921,0.39582352724295505,0.593759997043566,0.9301006384866083,1.520576482293196,2.5929805277628177,4.6095642776117085,8.537892346821423,16.467804698671106,33.05844935482318,69.03381587834976,149.88153621884211,338.157282438931,792.418166753586,1927.6982485802348,4865.86015570863,12738.144842560521,34567.803594717276,97196.9061865676,283039.5108498084,853212.9316702597,2661264.961830078,8585121.994252512,28631398.109078377,98670903.55030492,351237988.85200405,1290914958.2776856,4896638573.626381,19161333147.262882,77322538151.32655,321637783250.9974,1378601829652.2834,6086309977944.359,27666078850786.684,129436465996758.6,623046664526542.1,3084473119615860.0,1.5699349026472024e+16
762,b2895,EG12697,173.0,4.907139526249338e-17,7.967407902275891e-17,1.3147722286855517e-16,2.204595153808475e-16,3.75537750696823e-16,6.497224291179765e-16,1.1414481482745624e-15,2.035844517488991e-15,3.685535231033627e-15,6.770689927681991e-15,1.2619783886407436e-14,2.385992845329923e-14,4.575067517665002e-14,8.895108754905988e-14,1.7532583635028036e-13,3.5026622345628824e-13,7.091307307249119e-13,1.4546191477294278e-12,3.022648739761091e-12,6.361551777360077e-12,1.3558081191413597e-11,2.925614398020912e-11,6.390644491976148e-11,1.4128858648380593e-10,3.161051397127459e-10,7.155605004175206e-10,1.6386296108104427e-09,3.7954669509228095e-09,8.890597586346022e-09,2.105767190293565e-08,5.0423934754111515e-08,1.2205184758452056e-07,2.985853169489202e-07,7.38150880274956e-07,1.8437901717358485e-06,4.652704366766713e-06,1.1859485861599034e-05,3.0530393700283374e-05,7.936803703243978e-05,0.0002083276697910839,0.0005520501999966046,0.0014766702092185967,0.003986627041530122,0.010861491547621891,0.029859358948690507,0.08281800933334575
763,b3479,EG12078,254.0,47726.12986578059,50147.08819492279,54225.87275639255,60321.171951223594,69003.16378957468,81141.00589858482,98044.3405949293,121690.44124967085,155090.64866837027,202887.70436351825,272342.1561972638,374984.53766534367,529424.1298107984,766197.4530514871,1136268.950155769,1726171.7489185375,2685408.3592950855,4276841.990257383,6970881.177805064,11624406.634705596,19826292.54598174,34575676.8800337,61635519.84265254,112278651.45100409,208951468.76922074,397149408.9479871,770730495.7893904,1526767434.7745621,3086371724.7394176,6365221291.659147,13389219944.364754,28718496690.820034,62794632958.28883,139935864874.50128,317741576088.1928,734939967197.3064,1731244008259.5403,4152317324633.89,10137883247129.352,25190025123063.395,63684820553696.625,163784228235631.3,428391842062891.06,1139327888659671.0,3080359756590089.5,8464617866156384.0
764,b3480,EG12079,268.0,310943035550.9954,207192756980.26593,142668820886.96796,101474229018.99416,74519320878.6325,56478804451.71532,44159622734.201805,35604994926.95451,29591522960.08276,25340910515.156437,22351458333.65952,20297895315.99414,18971114781.87462,18241855640.259342,18039292144.35734,18339462900.165394,19160860018.52072,20566080174.930786,22669674419.885067,25653554094.279633,29792826649.38217,35497134794.76409,43376039223.277405,54342686412.79133,69779611303.83815,91807000521.82062,123722410672.30801,170731510575.58292,241179842771.66928,348659470828.8882,515665392302.5685,780037116403.4186,1206478996139.33,1907478488855.2952,3081873303156.7524,5087057972440.192,8576271678528.114,14763695628096.18,25944344504709.53,46529598331382.08,85142095420011.44,158920071619226.34,302499734859575.7,587052545242508.6,1161261486863558.0,2340889403137317.5
765,b2287,EG12083,220.0,1.6792194102316615e-07,1.990897707335252e-07,2.4163327670973505e-07,3.001178532120082e-07,3.8134435254579596e-07,4.955624503139503e-07,6.584188742409454e-07,8.941248914418785e-07,1.2406729806125813e-06,1.7585422739322867e-06,2.5454212952088615e-06,3.7614456542710593e-06,5.673053588358125e-06,8.730245859784601e-06,1.3704583545281959e-05,2.1939110444844098e-05,3.58073119973865e-05,5.9567773729034246e-05,0.00010097805900104101,0.00017438508856247413,0.00030672602291419724,0.0005493443809159202,0.00100158292227718,0.0018585497221368743,0.0035091738312408565,0.006740294014139079,0.013167318345523153,0.026155501604480023,0.052817771198107204,0.10840612776605886,0.22609508563078848,0.47907118665472226,1.0310744495161095,2.2535735072891945,5.001002867916477,11.26572972894679,25.7568527696787,59.75484103851822,140.6426347998327,335.77040477627344,812.9585788646269,1995.7915907143006,4967.112637304055,12530.17818875698,32033.053546064166,82975.8618075409
766,b2286,EG12084,596.0,1.1318363045302145e-39,2.5401078563561692e-39,6.078705179422463e-39,1.549799971881873e-38,4.205977937403897e-38,1.2139812927251729e-37,3.72343013153642e-37,1.2125474408767296e-36,4.189113718487662e-36,1.534130721551264e-35,5.950775737643927e-35,2.4429533157364907e-34,1.0605998720765238e-33,4.8657773990570036e-33,2.35717333407444e-32,1.2048933074160882e-31,6.49392646552467e-31,3.687707021624987e-30,2.204899839789748e-29,1.3870827567857097e-28,9.174850365634206e-28,6.3765404570929056e-27,4.653411227653347e-26,3.563467485093777e-25,2.8615953083825124e-24,2.4082453348554807e-23,2.122645042271502e-22,1.9582544266656557e-21,1.889777890974786e-20,1.906518036644471e-19,2.0095643116130502e-18,2.2117688156879995e-17,2.5404109678409885e-16,3.0433212358151585e-15,3.800386877223549e-14,4.94429157992038e-13,6.697920955014881e-12,9.442834634442319e-11,1.384717498100547e-09,2.1110067505739166e-08,3.343983173296376e-07,5.5012837258430116e-06,9.394464718428123e-05,0.001664460959633739,0.03058139309595504,0.5823906691186606
767,b2285,EG12086,166.0,3.301756414195958e-07,3.916292973848098e-07,4.722963867918507e-07,5.789809961227237e-07,7.213178348320292e-07,9.130732668853045e-07,1.1741039705751446e-06,1.5333322252604528e-06,2.0333070009674714e-06,2.7372610882164088e-06,3.740132682930365e-06,5.185941179256891e-06,7.295440785904436e-06,1.0410551237356022e-05,1.5066427355824768e-05,2.210948226586566e-05,3.28925228903031e-05,4.960048285628046e-05,7.579938644490754e-05,0.00011737042068094888,0.00018411453340439014,0.00029253530942671387,0.00047071148728051044,0.0007669095250031287,0.0012649516001344487,0.0021118972388025196,0.0035683745445495574,0.00610095115491336,0.010553239845215093,0.01846578902221033,0.032679646043451735,0.05848557838320799,0.10583216690529432,0.19360672430996323,0.3580093156321392,0.6690792071051634,1.2635984870273662,2.411176006846502,4.64812411929226,9.051010460228134,17.800382584846115,35.35230195664786,70.89344952897511,143.5288815098561,293.3342443173354,605.0938622213985
768,b2907,EG11324,392.0,3.2994701342981573e-07,3.7003372081984576e-07,4.3279355933615735e-07,5.276125623018716e-07,6.700397044664824e-07,8.859249446191118e-07,1.2188993119929562e-06,1.7441359350672415e-06,2.5942092577082996e-06,4.008813647307015e-06,6.432655655820547e-06,1.071294827405013e-05,1.8507848269843688e-05,3.315264771311218e-05,6.154406272331022e-05,0.00011834587812344502,0.0002356218446587964,0.00048548162701623495,0.0010347303753166226,0.002280257804399552,0.005193391787180287,0.012219105622502289,0.02968673899448953,0.07444517378020682,0.19261072170079727,0.5139438833803104,1.4137294602624295,4.007364254496061,11.700980310139029,35.17936805117004,108.86543271037935,346.6285518346108,1135.1402098930514,3821.9612998494376,13225.669176392801,47020.669186701125,171690.82424644515,643638.4349816337,2476424.1232423796,9775745.274889017,39579670.163904995,164304533.80492148,699103708.6669662,3047964281.0254817,13611869383.214409,62248744451.21435
769,b2283,EG12087,908.0,1.2909083433428805e-24,2.0040511585004e-24,3.414177296646382e-24,6.374962787015145e-24,1.302993794469287e-23,2.9117034236723413e-23,7.105048693097401e-23,1.8909718018333167e-22,5.482666446016738e-22,1.729759439641548e-21,5.931609222448442e-21,2.20833766693112e-20,8.916306198849297e-20,3.8999455180222554e-19,1.845953192364022e-18,9.445235171820652e-18,5.218947439182266e-17,3.1108986406976745e-16,1.9984019073208378e-15,1.3821064404743158e-14,1.0281009509631436e-13,8.217614461307379e-13,7.0511132001676055e-12,6.488789749355593e-11,6.39825945010182e-10,6.753920316922152e-09,7.625273889408073e-08,9.199738033925112e-07,1.1850496010259692e-05,0.00016284131549816258,0.002385014038084302,0.03720077745543532,0.6174324330223325,10.895567621047652,204.26073864404609,4064.9110868289326,85804.41185337592,1919670.2179304464,45485476.33151012,1140573352.1727107,30245292414.711346,847540796019.4108,25079577203062.34,783121927789410.0,2.5786069470898264e+16,8.947231293095791e+17
770,b3833,EG11473,251.0,9.242606064704955e-12,1.2614668639301434e-11,1.7677416030945397e-11,2.5425257085399563e-11,3.751976120112778e-11,5.678711340514675e-11,8.812187506174712e-11,1.401565336336572e-10,2.2839803406483653e-10,3.812208825616752e-10,6.515149480468183e-10,1.1397134231698054e-09,2.040106316414649e-09,3.7355979315981095e-09,6.994939844235093e-09,1.3390373619212753e-08,2.6197299433254e-08,5.2365788399683626e-08,1.0691536283913932e-07,2.228998744241329e-07,4.7438886351672954e-07,1.0303709129788307e-06,2.2833284194523686e-06,5.16109467980606e-06,1.1895934938006256e-05,2.795277738923692e-05,6.694358106546536e-05,0.0001633578731953602,0.00040607803859722593,0.0010280398256082009,0.0026499373794026883,0.006953160481910109,0.018567228330944867,0.050446234383479206,0.13942073758841494,0.3918721952410067,1.1199093280496246,3.253470406158426,9.605987838423419,28.81875936728896,87.83241100413657,271.8880228245832,854.6569418171357,2727.5455304678057,8835.757835745984,29048.357461982425
771,b2281,EG12089,180.0,1.5914380450386485e-14,2.3934536559636473e-14,3.662729523454467e-14,5.701948076738755e-14,9.027675044991956e-14,1.4533161261475055e-13,2.37834368335932e-13,3.9556681330856635e-13,6.684942595657159e-13,1.1476553359517145e-12,2.001087447335881e-12,3.542971855179061e-12,6.3683078521111995e-12,1.1618342024570488e-11,2.1509901999261102e-11,4.0403465219675416e-11,7.698351862012988e-11,1.4876138119333217e-10,2.9148187618031424e-10,5.790001446732952e-10,1.165761276366356e-09,2.3786124735547834e-09,4.917465615237568e-09,1.0298741670909746e-08,2.1846152044906403e-08,4.692859775145288e-08,1.0206974461913409e-07,2.2473948190634125e-07,5.008547036558319e-07,1.1295939514352739e-06,2.5777476328967884e-06,5.951084303942967e-06,1.3896988653235661e-05,3.2820591592796575e-05,7.838020227264558e-05,0.00018924950268373554,0.00046191977772340914,0.001139561532073611,0.0028410919278977235,0.007157260640346831,0.018216336962023693,0.046834666341350535,0.12162036579067392,0.3189472342429707,0.8445921083785318,2.2580503872028093
772,b2311,EG11044,189.0,4588.212230144694,4419.722917199532,4355.498552796447,4389.739645322903,4523.4156911149485,4764.2205036727055,5127.285928759484,5636.742201040237,6328.346632727193,7253.575556273426,8485.822903395068,10129.72520831458,12335.220536032522,15318.883786929928,19396.588649962938,25034.0065174191,32925.509688790815,44118.80724981161,60214.02705073796,83685.3291298158,118406.4440695048,170519.40503341352,249887.37308107314,372552.82835400035,564945.9572236165,871174.7209488092,1365803.2712689692,2176517.2309329784,3524804.4531990658,5799841.024486582,9694284.489159314,16456814.354703369,28367370.963404503,49642072.49715324,88176652.91851437,158944964.53889972,290701404.0061516,539353560.805896,1014953241.1253487,1936804057.7325897,3747267497.0069547,7349475145.507173,14609484394.226446,29429015678.372677,60062753478.44626,124179745737.64221
